question/noun ,/punct intent/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១០/num មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១០/num មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១០/num មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១០/num មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១០/num មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១០/num មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ជាន់/noun ទី/noun ១០/num មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ជាន់/noun ទី/noun ១០/num មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ជាន់/noun ទី/noun ១០/num មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ជាន់/noun ទី/noun ១០/num មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ជាន់/noun ទី/noun ១០/num មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ជាន់/noun ទី/noun ១០/num មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb កន្លែង/noun re/noun fill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb កន្លែង/noun re/noun fill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun កិច្ច/noun ការ/noun នារី/noun មានrefill/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការងារ/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ការពារ/verb ជាតិ/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb កន្លែង/noun re/noun fill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ប្រៃសណីយ៍/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/verb ក្រសួង/noun ពាណិជ្ជ/noun កម្ម/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun ទេសចរណ៍/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun អប់រំ/verb យុវជន/noun និង/conj កីឡា/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun សុខា/noun ភិបាល/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun សុខា/noun ភិបាល/noun មាន/verb កន្លែង/noun ចាក់/verb ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun សុខា/noun ភិបាល/noun មាន/verb កន្លែង/noun រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun សុខា/noun ភិបាល/noun មាន/verb កន្លែង/noun refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun សុខា/noun ភិបាល/noun មាន/verb រីហ្វីល/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt នៅ/adp ក្រសួង/noun សុខា/noun ភិបាល/noun មាន/verb refill/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
តើ/prt អាច/verb ជួយ/verb ប្រាប់/verb ខ្ញុំ/pron បន្តិច/adj បាន/verb ទេ/prt ថា/conj នៅ/adp ក្រសួង/noun សុខា/noun ភិបាល/noun មាន/verb ធុង/noun ទឹក/noun ទេ/prt ?/punct ,/punct Ask/noun About/noun Water/noun Refill/noun
